initial_branch,trial_id,stage_id,LLR_paper,LFOR_paper,NVOR_paper,branch_loading_pu_vector,bus_voltage_pu_vector,total_load_shed_mw,base_load_mw,overloaded_branch_count,voltage_violation_bus_count,severity_formula_mode,normalization_status
1,8,3,0.136307746916887,0.0197087330495181,0.0708504454175156,0;0.097696;0;0;0;0.96882;0.31676;1.0333;0.74034;0.94167;0.56314;0.78029;0.13794;0.98149;0.51637;0.49544;0.4809;0.15244;0.85803;0.67365;0.049586;0.032445;0.88276;0.2607;0.27549;0.47139;0.75011;0.50652;0.047129;0;0.47035;0.16026;0.66377;0.5988;0.64537;0.041935;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.86332;0.88171;0.89761;0.90467;0.89054;0.88943;0.96413;0.94338;0.92904;0.91545;0.93327;0.91627;0.94075;0.96757;0.95996;0.85752;1.0251;0.97171;0.96924;0.9907;0.983;0.97352;1.0577;1.0526;0.94353;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,1,6,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,8,4,0.553407054105781,0.562013378165855,0.564077314978047,0;0;0;0;0;0;0;0;0.96069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82023;1.3494;0.44856;0.80279;1.1307;0.41213;0;0.44731;0.12328;0.66377;0.5988;1.0539;0.37196;1.3019;0.91526;0.62615;0;0;0;0;0;0;0,1.0394;1.0485;1.0307;0.6182;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.66734;0.77521;0.85214;0.84273;1.0316;0.9828;0.94926;0.8753;0.93412;0.92641;0.86379;1.0577;1.0526;0.82394;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1;1.0275;1.0265;1.03,3461.135,6254.23,4,8,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,9,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,9,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,9,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,9,4,0.224000876206983,0.628567117615361,0.0694292252688306,0;0.087917;0;0;0;0.31775;0.26355;0;1.2253;0.12051;0.16122;0.081249;0.45275;0;0.3156;1.0272;1.0454;0.27786;1.287;0.67365;0.098419;0.082932;1.3512;0.31837;0.16431;0.88504;0.8633;0.56965;0.12146;0.45779;0.42322;0.084637;0.66377;0.5988;0.65725;0.024116;0.67332;0.58926;0.62615;0;0;0;0;0;0;0,0.99828;1.0485;0.90875;0.88942;0.88057;0.88481;0.86606;0.86154;0.91623;0.93066;0.91395;0.90334;0.92099;0.9085;0.92886;0.95236;0.93313;0.92221;1.0199;0.97009;0.95958;0.98558;0.97787;0.95927;1.0577;1.0526;0.91812;1.0504;1.0501;1.0499;0.982;1;1;1;1;1;1.0275;1.0265;1,1400.953,6254.23,5,5,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,9,5,0.787153654406698,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.7301e-06;0.48162;0;0;0.75538;0.22297;0;0;0;0;0;0.78256;0.12773;0.86772;0.69277;0.62615;0;0;0;0;0;0;0,1.0394;1.0485;1.0307;1.0045;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.93218;0.92847;0.94168;1.0342;1.0316;1.0501;0.99101;0.94948;0.97896;0.97135;0.94864;1.0577;1.0526;1.0383;1.0504;1.0501;1.0499;0.982;0.9841;0.9972;1.0123;1;1;1.0275;1.0265;1.03,4923.04,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,10,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,10,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,10,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,10,4,0.507838694771379,1.40857784279901,0.803183653313327,0;0;0;0;0;0.19939;0.78543;0;0.70558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59556;1.0879;1.335;0.8578;1.4737;0.62451;0.89772;0.42404;0.085805;0.66377;0.5988;1.2734;0.54763;1.6385;1.1103;0.62615;0;0;0;0;0;0;0,1.0394;1.0485;0.73356;0.70732;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.72813;0.77269;0.81699;0.77788;0.75648;0.97001;0.9429;0.8376;0.90746;0.90103;0.82716;1.0577;1.0526;0.75807;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1;1.0275;1.0265;1.03,3176.14,6254.23,6,10,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,11,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,11,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,11,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,11,4,0.224000876206983,0.628567117615361,0.0694292252688306,0;0.087917;0;0;0;0.31775;0.26355;0;1.2253;0.12051;0.16122;0.081249;0.45275;0;0.3156;1.0272;1.0454;0.27786;1.287;0.67365;0.098419;0.082932;1.3512;0.31837;0.16431;0.88504;0.8633;0.56965;0.12146;0.45779;0.42322;0.084637;0.66377;0.5988;0.65725;0.024116;0.67332;0.58926;0.62615;0;0;0;0;0;0;0,0.99828;1.0485;0.90875;0.88942;0.88057;0.88481;0.86606;0.86154;0.91623;0.93066;0.91395;0.90334;0.92099;0.9085;0.92886;0.95236;0.93313;0.92221;1.0199;0.97009;0.95958;0.98558;0.97787;0.95927;1.0577;1.0526;0.91812;1.0504;1.0501;1.0499;0.982;1;1;1;1;1;1.0275;1.0265;1,1400.953,6254.23,5,5,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,11,5,0.723984727136674,0,0,,,4527.967,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,12,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,12,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,12,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,12,4,0.507838694771379,1.40857784279901,0.803183653313327,0;0;0;0;0;0.19939;0.78543;0;0.70558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59556;1.0879;1.335;0.8578;1.4737;0.62451;0.89772;0.42404;0.085805;0.66377;0.5988;1.2734;0.54763;1.6385;1.1103;0.62615;0;0;0;0;0;0;0,1.0394;1.0485;0.73356;0.70732;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.72813;0.77269;0.81699;0.77788;0.75648;0.97001;0.9429;0.8376;0.90746;0.90103;0.82716;1.0577;1.0526;0.75807;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1;1.0275;1.0265;1.03,3176.14,6254.23,6,10,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,13,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,13,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,13,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,13,4,0.507838694771379,1.40857784279901,0.803183653313327,0;0;0;0;0;0.19939;0.78543;0;0.70558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.59556;1.0879;1.335;0.8578;1.4737;0.62451;0.89772;0.42404;0.085805;0.66377;0.5988;1.2734;0.54763;1.6385;1.1103;0.62615;0;0;0;0;0;0;0,1.0394;1.0485;0.73356;0.70732;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.72813;0.77269;0.81699;0.77788;0.75648;0.97001;0.9429;0.8376;0.90746;0.90103;0.82716;1.0577;1.0526;0.75807;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1;1.0275;1.0265;1.03,3176.14,6254.23,6,10,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,14,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,14,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,14,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,14,4,0.562523284241226,1.21928374171517,0.476428344763009,0;0;0;0;0;0.17467;0.69412;0;0.62858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5288;0.96373;1.1785;0.97328;1.2699;0.36878;0.79323;0.3764;0.0097394;0.66377;0.5988;1.1018;1.127;1.8532;0.79108;0;0;0;0;0;0;0;0,1.0394;1.0485;0.79692;0.77622;1.006;1.0082;0.9984;0.99787;1.0383;1.0178;1.0134;1.0008;1.0149;0.79232;0.82394;0.85691;0.82934;0.8139;0.98493;0.95224;0.86428;0.90785;0.88649;0.86226;1.0577;1.0526;0.81384;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1.0636;1.0275;1.0265;1.03,3518.15,6254.23,5,11,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,15,1,0,0.0668508626384154,0,0;0.097696;1.1087;0.26376;0.47076;0.37027;0.086528;0.12568;0.4811;0.5276;0.61873;0.72103;0.70599;0.52447;0.45824;0.49323;0.48054;0.567;0.44348;0.67365;0.0015736;0.015618;0.42992;0.027936;0.50702;0.24255;0.75082;0.50693;0.047244;0.19143;0.050864;0.16011;0.66377;0.5988;0.64541;0.041863;0.67332;0.56586;0.62615;0.32736;0.61573;0.41905;0.12186;0.20524;0.46695;0.57553,0.99699;1.0101;0.99645;0.97976;0.98397;0.98835;0.97288;0.9701;0.99871;1.0061;0.99884;0.98598;1.0006;0.99157;0.98783;1.0016;1.0019;0.99845;1.0376;0.97853;0.99322;1.0036;0.99632;1.0045;1.0178;1.0187;1.0048;1.0213;1.0222;1;1;1;1;1;1;1;1;1;1,0,6254.23,1,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,15,2,0,0.353079005290423,0,0;0.097696;0;0.84736;0.47076;0.070208;0.71727;0.21983;0.6685;0.57036;0.61277;0.72748;0.73767;0.54781;0.46455;0.49351;0.48057;0.59013;0.42034;0.67365;0.0012771;0.018407;0.40442;0.15407;0.69028;0.057794;0.7504;0.5067;0.047197;0.86442;0.81258;0.1602;0.66377;0.5988;0.64539;0.041905;0.67332;0.56586;0.62615;1.2329;0.61573;1.2959;0.12259;0.20423;0.46777;0.57553,0.99699;1.0207;0.95852;0.95736;0.96852;0.97409;0.95866;0.95604;0.9927;0.99328;0.9854;0.97154;0.98587;0.97251;0.96658;0.98043;0.96821;0.96191;1.0298;0.97429;0.97832;0.99557;0.98804;0.98525;0.99111;0.97336;0.95806;0.99796;1.0062;1;1;1;1;1;1;1;1;1;1,0,6254.23,2,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,15,3,0.136307746916887,0,0,0;0.097696;0;0;0;0.68021;0.032498;0.9771;0.5158;0.91603;0.56679;0.77561;0.071521;0.97968;0.51191;0.49478;0.48077;0.10385;0.90663;0.67365;0.055254;0.038108;0.93597;0.5007;0.036469;0.70978;0.74995;0.50643;0.047086;0.23674;0.47042;0.1603;0.66377;0.5988;0.64536;0.041951;0.67332;0.56586;0.62615;0;0;0;0;0;0;0,0.99699;1.0485;0.92522;0.91318;0.91876;0.92389;0.90995;0.90871;0.97242;0.95784;0.94515;0.93172;0.94878;0.93427;0.94157;0.96144;0.94411;0.93532;1.0228;0.97048;0.96491;0.98838;0.9806;0.96793;1.0577;1.0526;0.92726;1.0504;1.0501;1.0499;1;1;1;1;1;1;1.0275;1.0265;1,852.5,6254.23,0,0,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
1,15,4,0.396445125938765,0.0546692228435574,0.402205809323206,0;0.068367;0;0;0;0.039004;0.49178;0.20748;0.41448;0.01662;0.11636;0.028958;0.012703;0;0.21103;0.74955;0.761;6.129e-08;0;0;0.012134;3.0144e-13;0;0.3476;0.72515;0.92965;1.0898;0.69634;0.27003;0.59617;0.32889;0.066559;0.66377;0.5988;0.68114;0.01179;0.67332;0.6359;0.62615;0;0;0;0;0;0;0,1.0008;1.0485;0.88687;0.85802;0.83988;0.83724;0.83279;0.83434;0.92689;0.83196;0.83182;0.80292;0.79813;0.87948;0.91397;0.94159;0.92048;0.90613;1.0162;0.9704;0.95406;0.98274;0.97526;0.94861;1.0577;1.0526;0.90941;1.0504;1.0501;1.0499;0.982;0.9841;1;1;1;1;1.0275;1.0265;1,2479.459,6254.23,1,11,paper_confirmed_exponential_sum,diagnostic_stage_vector_reconstruction
