initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,line_loading_pu,engineering_or_main_probability,diagnostic_line_probability,probability_source,trip_selected,stage_transition_probability,stage_cumulative_P_line_Ek
5,3,1,23,13,14,0.797080461777856,0.0001,0.000434,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,24,14,15,0.356063596050653,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,25,15,16,0.320734645441476,0.0001,0.000468,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,26,16,17,0.567766358876776,0.0001,0.000306,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,27,16,19,0.803009214857887,0.00160310282151465,1.1e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,28,16,21,0.522253919963136,0.0001,0.000473,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,29,16,24,0.108241680418449,0.0001,0.0006,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,30,17,18,0.316905613894479,0.0001,0.00065,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,31,17,27,0.271999648913837,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,32,19,20,0.160452115054845,0.0001,0.000515,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,33,19,33,0.70742919679305,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,34,20,34,0.628543937602972,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,35,21,22,0.649069794398369,0.0001,0.000514,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,36,22,23,0.144869014723017,0.0001,0.000582,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,37,22,35,0.703926944864018,0.0001,0.000502,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,38,23,24,0.568915487537875,0.0001,0.000377,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,39,23,36,0.628928390750466,0.0001,0.000445,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,40,25,26,0.137031336662873,0.0001,0.00049,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,41,25,37,0.61991470958223,0.0001,0.000457,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,42,26,27,0.272265546578731,0.0001,0.000603,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,43,26,28,0.138736991709304,0.0001,0.000477,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,44,26,29,0.223155415629013,0.0001,2.5e-05,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,45,28,29,0.468889255591935,0.0001,0.000452,paper_formula_probability,0,0.981566327237402,0.000468207138092241
5,3,1,46,29,38,0.57585868215602,0.0001,0.000414,paper_formula_probability,0,0.981566327237402,0.000468207138092241
